Column,Group,Column,Company,Column
,2024,2023,2024,2023
,KShs'000,KShs'000,KShs'000,KShs'000
At start of year,"3,903,505","3,172,707","1,325,609","1,116,482"
Additions,-,-,,-
Fair value gain/(loss) on loan note,"(296,678)","(29,801)","(195,459)",-
Exchange difference,"(548,307)","760,599","(100,663)","209,127"
At end of the year,"3,058,520","3,903,505","1,029,487","1,325,609"
