Group,Column,Company,Column
2024,"2023
Shs m
(25.5)
2,363.0",2024,
Shs m,,Shs m,
(14.1),,(12.4),
"2,285.9",,"1,574.4",
(76.6),"173.9
(1.0)",(92.7),"200.9
(1.0)"
(4.5),,(4.5),
(81.1),"172.9
387.9
291.4
151.9
69.1
1,179.1
(23.4)
(3.9)
28.0
82.9
313.7
710.1
339.5",(97.2),
207.8,,99.9,
-,,-,
141.9,,91.0,
52.7,,47.5,
835.7,,544.9,
215.7,,112.6,
(24.0),,(24.0),
27.0,,14.0,
62.4,,31.8,
377.9,,297.7,
634.3,,395.5,
348.1,,223.0,
