Group,Column,Company
2021,"2020
Shs m
73.8
(150.0)
(4.5)
138.0",2021
Shs m,,Shs m
57.3,,26.9
(352.3),,(289.7)
1.6,,-
219.6,,171.6
(73.8),57.3,(91.2)
