Group,Column,Company
2022,"2021
Shs m
730.7
401.0
143.8
80.9
(6.3)
(241.7)
44.6
(38.9)
-
-
(98.1)
(24.2)
161.7
(181.8)
(31.0)
(20.6)
707.9
50.0
(3.4)
36.5",2022
Shs m,,Shs m
491.7,,396.3
376.9,,272.3
140.9,,89.2
77.9,,76.0
(20.2),,(18.7)
(291.6),,(248.3)
38.9,,36.9
(57.0),,-
-,,(82.4)
-,,(53.6)
(157.3),,(49.8)
12.5,,(0.8)
177.9,,-
(265.8),,(110.6)
9.3,,27.7
(42.7),,(42.7)
30.2,,4.0
7.0,,7.0
(13.4),,(13.4)
(54.1),,(54.1)
461.1,"1,711.1",235.0
