Group,Column,Company
2023,"2022
Shs m
-
-
-
-
-
-
-
-
2.6
6.9
1.4
1.6",2023
Shs m,,Shs m
-,,13.4
-,,-
-,,0.9
-,,4.9
-,,18.2
-,,360.5
-,,11.8
-,,19.2
2.9,,0.7
8.9,,8.2
2.9,,1.9
1.7,,1.0
16.4,"12.5
-
-",440.7
-,,(360.5)
-,,(18.2)
16.4,12.5,62.0
,"-
-
0.6
3.2
1.0",
-,,4.8
-,,7.9
-,,-
0.7,,0.7
10.7,,0.6
11.4,4.8,14.0
