Column,(278.7),(98.2),(238.2),Column
"Charge/ (credit) to the statement of comprehensive
income (Note 9)",337.5,(180.5),374.8,(167.8)
,58.8,(278.7),136.6,
,151.9,16.9,136.6,
,(93.1),(295.6),-,
,58.8,(278.7),136.6,
