Column,IAS 39,Column,Column,IFRS 9,Column,Column
Financial assets,Category,Measurement,"Carrying
amount
Shs m",Category,Measurement,"Carrying
amount
Shs m"
"Cash and cash
equivalents","Loans and
receivables","Amortised
cost","1,211.2","Financial
assets at
amortised
cost","Amortised
cost","1,211.2"
"Short-term
investments",,,"1,613.9",,,"1,613.9"
Receivables,,,"1,745.0",,,"2,219.3"
Long term deposits,,,161.0,,,161.0
