Group,Column,Company
2022,"2021
Shs m
-
-
-
-
-
-
-
-
2.1
4.6
2.2
0.4",2022
Shs m,,Shs m
-,,17.9
-,,1.3
-,,0.9
-,,4.9
-,,18.6
-,,354.3
-,,11.4
-,,19.2
2.6,,1.0
6.9,,5.4
1.4,,1.3
1.6,,1.7
12.5,"9.3
-
-",437.9
-,,(354.3)
-,,(18.6)
12.5,9.3,65.0
,"-
-
0.8
3.3
3.2",
-,,2.3
-,,-
0.6,,0.6
3.2,,0.1
1.0,,0.8
4.8,7.3,3.8
