2017,"2016
Shs m
471.4
(112.5)
6,882.9
1,414.1",2017
Shs m,,Shs m
471.4,,471.4
(72.5),,104.7
"6,302.3",,"4,635.6"
"1,414.1",,"1,414.1"
,"8,655.9
47.0",
"8,115.3",,"6,625.8"
51.0,,-
"8,166.3","8,702.9
15.2","6,625.8"
25.9,,-
,"8,718.1",
"8,192.2",,"6,625.8"
,"3,195.1
268.5
74.5
1,208.4
-
81.3
183.0",
"3,044.3",,"2,409.1"
120.9,,91.7
72.3,,43.8
"1,330.6",,94.6
-,,950.6
280.1,,272.3
161.0,,161.0
"5,009.2","5,010.8","4,023.1"
,"1,235.3
2,480.7
1,344.7
2,102.6
-",
637.6,,487.9
"2,262.4",,"1,858.3"
"1,692.6",,"1,211.2"
"1,613.9",,"1,613.9"
104.6,,28.1
"6,311.1","7,163.3","5,199.4"
,"2,574.2
441.3
265.1
175.4",
"2,643.1",,"2,136.0"
477.6,,453.3
7.4,,7.4
-,,-
"3,128.1","3,456.0","2,596.7"
,"3,707.3",
"3,183.0",,"2,602.7"
,"8,718.1",
"8,192.2",,"6,625.8"
