"2018
Shs m",Column,"2018
Shs m"
"(254.2)
150.8","(66.1)
-","(272.3)
142.3"
"(103.4)
(178.8)
-","(66.1)
(191.2)
3.1","(130.0)
(89.4)
-"
(282.2),(254.2),(219.4)
"27.6
(309.8)","25.9
(280.1)","-
(219.4)"
(282.2),(254.2),(219.4)
