"392.8
-",Column,"4,320.7
2,219.0",Column,"5,805.0
2,219.0"
"-
-","91.5
(27.4)","-
-","-
-","91.5
(27.4)"
-,64.1,"2,219.0",-,"2,283.1"
"-
-
-","-
-
-","-
(392.8)
(1,178.4)","(1,021.3)
-
1,178.4","(1,021.3)
(392.8)
-"
-,-,"(1,571.2)",157.1,"(1,414.1)"
392.8,134.3,"4,968.5","1,178.4","6,674.0"
392.8,134.3,"4,968.5","1,178.4","6,674.0"
-,-,"2,235.1",-,"2,235.1"
"-
-","4.6
(1.4)","(4.6)
1.4","-
-","-
-"
"-
-
78.6","3.2
3.2
-","(3.2)
2,231.9
(78.6)","-
-
-","-
2,235.1
-"
"-
-
-","-
-
-","-
(471.4)
(1,414.1)","(1,178.4)
-
1,414.1","(1,178.4)
(471.4)
-"
78.6,-,"(1,964.1)",235.7,"(1,649.8)"
471.4,137.5,"5,236.3","1,414.1","7,259.3"
