Group,Column,Company
2023,"2022
Shs m
-
-
121.3
30.8
228.1",2023
Shs m,,Shs m
-,,0.7
-,,18.3
90.2,,90.2
40.3,,2.6
214.5,,187.1
345.0,380.2,298.9
