Group,Column,Company
2022,"2021
Shs m
9.3
-",2022
Shs m,,Shs m
12.5,,437.9
-,,(372.9)
12.5,"9.3
1,486.9",65.0
"1,455.5",,943.0
"1,468.0","1,496.2","1,008.0"
