Group,Column,Company
2024,"2023
Shs m
1,723.2
1,182.6
(391.8)",2024
Shs m,,Shs m
"1,342.0",,"1,105.8"
"1,033.2",,646.0
(284.2),,(211.8)
"2,091.0","2,514.0","1,540.0"
