Group,Column,Company
2023,"2022
Shs m
642.9
237.8
86.8",2023
Shs m,,Shs m
517.8,,367.9
73.3,,61.8
54.2,,53.9
645.3,"967.5
(190.7)",483.6
(39.7),,(39.7)
605.6,776.8,443.9
