Group,Column,Company
2020,"2019
Shs m
1,967.8
(519.4)",2020
Shs m,,Shs m
598.1,,439.1
(138.0),,(110.5)
460.1,"1,448.4",328.6
,"197.6
(161.6)
(21.9)
6.0
7.7
-
63.1
(231.8)",
203.2,,170.6
(78.0),,(31.6)
(155.5),,(151.9)
19.8,,16.5
7.7,,7.7
-,,-
36.4,,36.4
(10.0),,23.7
23.6,(140.9),71.4
,"(942.7)
(213.2)",
-,,-
(204.4),,(154.1)
(204.4),"(1,155.9)",(154.1)
279.3,151.6,245.9
"1,039.0","867.1
151.6
20.3",817.3
279.3,,245.9
25.9,,-
"1,344.2","1,039.0","1,063.2"
