Group,Column,Company
2024,"2023
Shs m
-
-
90.2
40.3
214.5",2024
Shs m,,Shs m
-,,1.1
-,,-
111.6,,111.6
35.1,,3.6
236.1,,182.4
382.8,345.0,298.7
