Group,Column,Company
2024,"2023
Shs m
-
-
-
-
-
-
-
2.9
4.7
4.2
2.9
1.7",2024
Shs m,,Shs m
-,,12.6
-,,0.9
-,,4.9
-,,18.2
-,,362.3
-,,13.3
-,,19.2
3.7,,1.2
2.8,,1.8
4.3,,3.3
1.5,,0.4
1.7,,2.2
14.0,"16.4
-
-",440.3
-,,(362.3)
-,,(18.2)
14.0,16.4,59.8
,"-
-
-
0.7
10.7",
-,,9.0
-,,5.0
-,,-
0.1,,0.1
1.7,,0.6
1.8,11.4,14.7
