Group
2010 2009
Shs m Shs m
"2,146.6 1,617.4"
354.0 360.1
42.5 40.7
1.2 1.2
(7.8) (2.0)
29.1 21.6
- 133.4
- (68.1)
(86.8) (76.6)
1.7 50.4
(41.4) (104.5)
(65.0) 300.9
(206.7) 206.0
736.6 (393.0)
"2,904.0 2,087.5"
