Group,Column,Company
2022,"2021
Shs m
(337.8)
(113.1)
-",2022
Shs m,,Shs m
(450.9),,(371.5)
(38.6),,(53.9)
40.1,,34.9
(449.4),(450.9),(390.5)
,"30.2
(481.1)",
35.4,,-
(484.8),,(390.5)
(449.4),(450.9),(390.5)
