Group,Column,Company,Column
2019,"2018
Shs m
6,528.7
2,603.1
528.8",2019,
Shs m,,Shs m,
"6,010.6",,"4,576.4",
"2,392.4",,"1,844.1","1,973.0"
647.9,,501.8,
"9,050.9","9,660.6","6,922.3",
,"9,660.6",,
"9,050.9",,"6,922.3",
