Group,Column,Company,Column
2021,"2020
Shs m
4,416.4
1,761.5
634.9",2021,
Shs m,,Shs m,
"5,187.8",,"3,724.1",
"1,603.4",,"1,191.3","1,345.1"
822.5,,439.1,
"7,613.7","6,812.8","5,354.5",
,"6,812.8",,
"7,613.7",,"5,354.5",
