"392.8
-",Column,"4,630.2
2,504.1",Column,"6,052.5
2,504.1",Column,"6,122.4
2,510.3"
"-
-
-","(22.7)
187.8
(56.5)","-
-
-","-
-
-","(22.7)
187.8
(56.5)","(3.7)
-
-","(26.4)
187.8
(56.5)"
"-
-","108.6
108.6","-
2,504.1","-
-","108.6
2,612.7","(3.7)
2.5","104.9
2,615.2"
"-
-
-","-
-
-","-
(392.8)
(1,178.4)","(1,021.3)
-
1,178.4","(1,021.3)
(392.8)
-","-
-
-","(1,021.3)
(392.8)
-"
-,-,"(1,571.2)",157.1,"(1,414.1)",-,"(1,414.1)"
392.8,116.8,"5,563.1","1,178.4","7,251.1",72.4,"7,323.5"
