Group,Column,Company
2023,"2022
Shs m
491.7
376.9
-
140.9
77.9
(20.2)
(291.6)
38.9
(57.0)
-
-
(157.3)
12.5
177.9
(265.8)
9.3
(42.7)
30.2
7.0
(13.4)
(54.1)",2023
Shs m,,Shs m
(431.8),,(632.4)
387.9,,258.0
291.4,,291.4
151.9,,90.9
69.1,,65.7
(25.5),,(22.4)
(311.2),,(248.9)
32.6,,31.0
(302.1),,-
-,,(1.5)
-,,(121.1)
171.2,,96.4
173.9,,200.9
8.9,,-
(351.3),,(187.3)
(23.4),,(8.3)
(48.9),,(20.8)
(6.4),,(103.5)
14.5,,14.5
(11.6),,(11.6)
7.5,,7.5
(203.3),461.1,(301.5)
