Group,Column,Company
2020,"2019
Shs m
-
-
1.5
15.2
8.0",2020
Shs m,,Shs m
-,,9.7
-,,19.7
1.5,,1.5
3.3,,1.6
9.4,,8.0
14.2,24.7,40.5
,"-
-
166.4
38.7
239.5",
-,,7.8
-,,27.6
88.9,,88.9
17.1,,0.6
215.1,,181.3
321.1,444.6,306.2
