2015
KShs’000
"934,798"
"(699,819)"
"234,979"
"(97,068)"
"711,531"
"849,442"
"(348,983)"
"500,459"
"20,211"
"(6,986)"
"13,225"
"513,684"
"(9,480)"
"504,204"
"169,229"
"3,742"
"677,175"
"572,152"
"(67,948)"
"504,204"
2.21
1.25
