Earnings/(loss) per share (K.Shs) 6.23 (10.17) 20.29 (6.59) (0.18)
Dividend per share (K.Shs) 1.00 - 2.50 - 0.50
Dividend cover (Times covered) 6.23 - 8.12 - (0.37)
Capital employed per share (K.Shs) 93.00 84.51 99.91 73.04 51.57
