Column,"11,479",Column,Column,-,-,"211,695","223,174","1,216,249","1,113","1,217,362","1,440,536"
Gains/(losses) due to biological transformation,,,,,,,,,,,
,"12,638",,,"34,708",-,"174,288","221,634","( 187,605)",( 43),"( 187,648)","33,986"
,,"(11,479",),-,-,"(211,695)","(223,174)","( 63,576)",-,"( 63,576)","( 286,750)"
,"12,638",,,"34,708",-,"174,288","221,634","965,068","1,070","966,138","1,187,772"
