Name of Director No. of Shares
"Mr. A. P. Hamilton 10,000"
"Mr. P. W. Muthoka 34,568"
Mr. A. H. Butt 100
"Mr. I. A. Timamy 1,950"
Mr. M. N. Omar 450
"Mr. S. N. Merali 45,000"
