Group,Column,Company,Column
2025,2024,2025,2024
,KShs’000,,KShs’000
,"23,429",,"352,319"
,"1,019,989",,"979,167"
,"19,500",,"19,500"
,"(27,533)",,"(22,023)"
,"1,011,956",,"976,644"
,4319%,,277%
