"272,440",-,-,"272,440","272,440",-,-,-,"272,440",Shs’000,"capital
Share"
"368,289",-,-,"368,289","368,289",-,-,-,"368,289",Shs’000,"premium
Share"
"156,623",-,"8,222","148,401","148,401","(141,669)",-,"(225,996)","516,066",Shs’000,earnings Retained
"(56,042)","(1,319)",-,"(54,723)","(54,723)",-,"(2,000)",-,"(52,723)",Shs’000,"Translation
reserve"
(389),-,(747),358,358,-,-,126,232,Shs’000,"trolling
Non-con-
interest"
"740,921","(1,319)","7,475","734,765","734,765","(141,669)","(2,000)","(225,870)","1,104,304",Shs’000,"equity
Total"
