2018
Shs’000
"658,502"
"(6,803)"
"(78,415)"
"(48,766)"
"524,518"
"(18,445)"
"4,418"
"(1,328)"
"(182,793)"
"(198,148)"
"837,385"
"(661,856)"
"(79,008)"
"96,521"
"422,891"
"11,649"
"(15,760)"
"418,780"
