Total
Shs’000
"256,246"
"(97,794)"
"158,452"
"158,452"
"12,047"
"(28,560)"
"(15,142)"
"17,138"
"143,935"
"239,733"
"(95,798)"
"143,935"
"143,935"
"10,690"
"(11,001)"
"143,624"
"250,423"
"(106,799)"
"143,624"
