Column,Column,Column,Column,Column,Column,Column,Column,2024,Column,2023,Column
,,,,,,"(237,905)",,,"(571,331)",,
,,,,,ber of ordinary shares in issue,"272,440,000",,,"272,440,000",,
Basic,and dil,uted lo,ss per,share,(KShs),,(,0.87),,(2.1,0)
