Group,Column,Company,Column
2025,2024,2025,2024
,KShs’000,,KShs’000
,"14,749",,"11,014"
,"3,099",,"2,519"
,"8,640",,"4,500"
,"142,694",,"91,606"
,"28,312",,"27,782"
,"4,192",,"2,356"
,"23,438",,"12,597"
,"8,962",,"7,820"
,(595),,202
,"38,150",,"27,569"
,"271,641",,"187,965"
