2018
Shs’000
"207,490"
"4,805"
"403,705"
"125,786"
"11,914"
"753,700"
"440,697"
"793,652"
"419,480"
"1,653,829"
"2,407,529"
"272,440"
"368,289"
"443,673"
"(45,107)"
"1,039,295"
343
"1,039,638"
"797,616"
"59,852"
"509,723"
700
"1,367,891"
"2,407,529"
