2017
KSh.’000
"34,467,704"
"(15,794,407)"
"18,673,297"
"(10,731,063)"
"(1,349,409)"
"(1,708,638)"
"476,823"
"5,361,010"
"(494,067)"
"4,866,943"
"(1,530,937)"
"3,336,006"
-
"7,428"
"3,343,434"
33.36
