Column,2020,2019
,KSh’000,KSh’000
"16
16
16
17
15",,
,"1,000,000","1,000,000"
,23,23
,-,"26,638"
,"1,726,977","1,755,585"
,"4,979,065","3,932,965"
,"4,150,000","3,000,000"
,"11,856,065","9,715,211"
"26
18",,
,"44,171","148,205"
,"1,528,229","1,698,214"
,"1,572,400",
,"13,428,465",
"19
20",,
,"8,973,723","9,209,902"
,"12,000",
,"8,985,723",
"21
22
23
24
27",,
,"3,619,389","5,315,026"
,"3,790,270","1,651,946"
,"5,043","42,799"
,"1,884,539","1,811,443"
,"482,301","377,026"
,"9,781,542",
"25
26
23",,
,"4,489,289","6,139,247"
,"17,978","13,527"
,"15,519","4,745"
29,"816,014","700,993"
,"5,338,800",
,"4,442,742",
,"13,428,465",
