Column,2024
,KShs’ 000
6,"41,082,651"
,"(15,366,748)"
7,"25,715,903"
"8
9
10","(15,218,693)"
,"(1,464,607)"
,"(1,992,779)"
,"273,214"
,"7,313,038"
11,"(829,091)"
12,"6,483,947"
14,"(2,000,577)"
,"4,483,370"
,-
,"4,483,370"
15,
,44.83
