Column,2023,2022
,KShs’ 000,KShs’ 000
"31
11
11
28",,
,"8,482,276","9,205,037"
,"14,498","20,487"
,"(189,378)","(79,446)"
,"(2,688,095)","(3,527,293)"
20,,
,"5,619,301","5,618,784"
,"(439,362)","(751,502)"
"16
27",,
,"(439,362)","(751,502)"
,"(5,700,000)","(5,500,000)"
,"(27,400)","(28,034)"
,"(5,727,400)","(5,528,034)"
,"(547,461)","(660,752)"
,"2,368,003","3,028,755"
25,,
,"1,820,542","2,368,003"
