2020,Column,2020
KSh’000,,KSh’000
,"-
8,104,858",
-,,"14,916,190"
"11,229,438",,"11,229,438"
,"8,104,858",
"11,229,438",,"26,145,628"
,"336,840
1,420,110",
"443,510",,"443,510"
"1,715,225",,"1,715,225"
,"1,756,950",
"2,158,735",,"2,158,735"
,"904,489",
"2,937,352",,"2,937,352"
,"25,863
673,116",
"41,132",,"41,132"
"873,388",,"841,961"
,"698,979",
"914,520",,"883,093"
