Column,2020,2019
,KSh’000,KSh’000
"30
10
10
27",,
,"(293,327)","4,351,374"
,"3,572",436
,"(177,378)","(158,745)"
,"(449,603)","(952,998)"
19,,
,"(916,736)","3,240,067"
,"(654,708)","(573,819)"
,"12,061","192,517"
"15
26
26",,
,"(642,647)","(381,302)"
,"5,018,568","3,530,284"
,"(3,350,000)","(3,500,000)"
,-,"(1,222,200)"
,"(36,089)","(43,081)"
,"1,632,479","(1,234,997)"
,"73,096","1,623,768"
,"1,811,443","187,675"
24,,
,"1,884,539","1,811,443"
