"Hedge fair value gain/(loss) through P&
Hedge fair value gain/(loss) through OC
Deferred tax in respect of fair value
(loss) through OCI","L
I","-
-
-","-
-
-","-
22,268
(6,681)","-
-
-","-
-
-","-
-
-","-
22,268
(6,681)"
,,-,-,"15,587",-,-,-,
,"16
16
16","-
-
-","-
-
-","-
-
-","-
-
-","(500,000)
(5,200,000)","(5,000,000)
-
5,200,000",
,,-,-,-,-,"(5,700,000)",-,
,,"1,000,000",23,204,"2,799,711","7,382,009","5,200,000",
