2020,Column,Column,Column,Column
KSh'000,,,,
Before tax,Tax charge,After tax,,
,,,"57,940
35,130","(17,382)
(10,539)"
"40,868","(12,260)","28,608",,
-,-,-,,
"40,868","(12,260)","28,608","93,070","(27,921)"
