2019,Column,Column,Column,Column
KSh'000,,,,
Before tax,Tax charge,After tax,,
,,,"58,145
-","(17,444)
-"
"57,940","(17,382)","40,558",,
"35,130","(10,539)","24,591",,
"93,070","(27,921)","65,149","58,145","(17,444)"
