"2,117,442","(282,171)","492,989"
"(965,763)
(48,750)
9,081
(16,179)
1","394,769
47,300
(16,436)
(9,864)
9,864","(3,254)"
"(1,021,610)","425,633","(3,254)"
"1,095,832","143,462","489,735"
