Column,Column,KSh’000,KSh’000,KSh’000,KSh’000,KSh’000,KSh’000,Column
,,"1,000,000
-","23
-","26,638
-","1,755,585
-","3,932,965
5,517,492","3,000,000
-",
"Transfer of excess depreciation
Deferred income tax on transfer","13
13","-
-","-
-","-
-","(40,868)
12,260","40,868
(12,260)","-
-","-
-"
,,"-
-
-","-
-
-","(88,236)
46,843
14,755","-
-
-","-
-
-","-
-
-",
"Net gains recognised directly in
equity",,-,-,"(26,638)",-,-,-,"(26,638)"
,"15
15
15","-
-
-","-
-
-","-
-
-","-
-
-","-
(350,000)
(4,150,000)","(3,000,000)
-
4,150,000",
,,-,-,-,-,"(4,500,000)","1,150,000",
,,"1,000,000",23,-,"1,726,977","4,979,065","4,150,000",
