"31 March 2010
KSh’000"
"21,001,474
(4,538,706 )"
"16,462,769
(15,181,912 )"
"1,280,857
63,207
(166,892 )
(574,128 )"
"603,043
(301,023 )
6,191"
"308,211
(101,844 )"
"206,367"
