"2. CRITICAL ACCOUNTING JUDGEMENTS AND KEY SOURCES OF ESTIMATION UNCERTAINTY
(Continued)
involving estimations (see b below), that the directors have made in the process of applying the entity’s accounting
policies and that have the most significant effect on the amounts recognised in financial statements.
(b) Key sources of estimation uncertainty
The following are the key assumptions concerning the future, and other key sources of estimation uncertainty
at the end of the reporting period, that have a significant risk of causing a material adjustment to the carrying
amounts of assets and liabilities within the next financial year.
Impairment of goodwill
Determining whether goodwill is impaired requires an estimation of the value in use of the cash-generating units to
which goodwill has been allocated. The value in use calculation requires the directors to estimate the future cash
flows expected to arise from the cash-generating unit and a suitable discount rate in order to calculate present
value.
The carrying amount of goodwill at 31 December 2011 was Sh 416, 679,000 (2010 – Sh 416,679,000) and no
impairment loss was recognised during the year.
Useful lives of property, plant and equipment
The company reviews the estimated useful lives of property, plant and equipment at the end of each reporting
period.
Contingent liabilities
As disclosed in note 29 to these financial statements, the company is exposed to various contingent liabilities in
the normal course of business. The directors evaluate the status of these exposures on a regular basis to assess
the probability of the company incurring related liabilities. However, provisions are only made in the financial
statements where, based on the directors’ evaluation, a present obligation has been established.
3. NET SALES ANALYSIS
The major part of the business of the company falls under the category of sale of petroleum products with other income
comprising less than 5% of the total income. Segment reporting is therefore not applicable.
Net sales by business channel are shown below.
(i) Business channels",Column,Column
"For the year ended December 31,","2011
Kshs’000","2010
Kshs’000"
"General trade
Network
Aviation
Export and bulk","29,554,926
35,011,138
20,973,239
6,995,746","23,987,456
23,297,337
12,771,349
4,305,720"
Total net sales,"92,535,049","64,361,862"
"(ii) Geographical analysis
Local sales
Export sales","88,697,633
3,837,416","61,350,869
3,010,993"
Total net sales,"92,535,049","64,361,862"
