"30 June 2011
KSh’000"
"44,718,976
(6,358,110 )"
"38,360,866
(36,331,406 )"
"2,029,460
360,367
(530,155 )
(1,344,157 )"
"515,515
(395,945 )
25,820"
"145,390
(65,680 )"
"79,710"
