Column,2023,2022
Net Turnover (Kshs Billion),120,103
Profit after tax (Kshs Billion),3.0,2.4
Amount paid in taxes both direct & indirect (Kshs Billion),37.5,39.8
Amount paid to Local suppliers (Kshs Billion),12.8,12.1
Staff costs- Salaries and wages (Kshs Billion),2.0,1.7
Dividends (Kshs Billion),1.2,0.8
