Notes,2019,2018
,KShs’000,KShs’000
,"857,812","12,993,585"
,"(1,132,933)","(1,230,486)"
,"(275,121)","11,763,099"
,"(1,966,482)","(1,899,234)"
,-,"(36,891)"
,"(44,482)","(76,456)"
,"272,967","245,202"
,"25,372","8,547"
,"(1,712,625)","(1,758,832)"
,"(75,046)","(115,550)"
,"(253,486)",-
,"(28,635)",-
,"(818,405)","(818,405)"
,"(1,175,572)","(933,955)"
,"(3,163,318)","9,070,312"
,"(2, 899)","(21,410)"
,"6,699,178","(2,349,724)"
,"3,532,961","6,699,178"
