"7,990,908","7,439,288"
"1,465,43","5 1,791,100"
"9,456,34","3 9,230,388"
"856,43","6 891,531"
"482,770","534,903"
"8,117,13","7 7,803,954"
"9,456,34","3 9,230,388"
