2020,2019
KShs’000,KShs’000
"8,776,162","8,404,108"
"(805,005)","(867,055)"
"7,971,157","7,537,053"
"1,778,951","1,936,868"
"2,083,677","1,852,832"
"11,833,785","11,326,753"
