Column,2019,2018
notes,KShs’000,KShs’000
,"143,990,455","136,678,235"
,"(32,113,529)","(28,765,461)"
,"111,876,926","107,912,774"
,"(103,266,119)","(99,560,337)"
,"8,610,807","8,352,437"
,"1,496,356","850,835"
,"(6,181,277)","(5,791,950)"
,"(27,193)","58,817"
,"272,967","245,202"
,"(183,808)","(115,550)"
,"(106,484)","(1,267)"
,"3,881,368","3,598,524"
,"(1,346,836)","(1,285,942)"
,"2,534,532","2,312,582"
,-,-
,"2,534,532","2,312,582"
,4.03,3.67
