2018,2017
KShs’000,KShs’000
"2,109,770","1,969,291"
"36,891","189,138"
-,"(48,659)"
"2,146,661","2,109,770"
"1,242,806","1,082,843"
"212,425","180,083"
-,"(20,120)"
"1,455,231","1,242,806"
"691,430","866,964"
