Areas,2024,2023
Mau Forest- Kenya Water Towers Agency,"20,000","20,000"
Karura Forest- Friends of Karura Community Forest Association,-,"1,500"
"Majoreni Kwale County- Majoreni (Che Cha Kale) Community, Kenya Forest Services","7,000","7,000"
Muthaiga Golf Club- UNEP,-,220
Kiambu Township Primary School,-,"1,500"
Seedlings planted at various events & ceremonies,-,-
Gicoco Primary School,"1,500",-
Ngegu Primary School,"1,500",-
Total,"30,000","30,220"
