At beginning of year,"419,976","234,217"
Additional provisions,-,"185,759"
Reassessed during the year,"(120,001)",-
At end of year,"299,975","419,976"
Categorized as:,,
Current portion,-,-
Non-current portion,"299,975","419,976"
