Fees for services as a director,"10,080","8,500"
Other emoluments,,
Salaries and other short-term employment benefits,,
- Cash emoluments including pension,"83,822","67,641"
- Non-cash emoluments,"22,320","15,866"
,"106,142","83,507"
,"116,222","92,007"
