2012
RwF’000
"9,595,769"
"54,304,202"
"25,898,920"
"13,119,325"
"185,066,752"
"218,455"
"12,624,707"
"21,627,964"
"338,120"
"322,794,214"
"18,418,926"
"208,424,579"
"320,745"
"2,454,218"
"5, 894,345"
"18, 229,130"
"5,944,978"
"259,686,921"
"6,673,370"
"18,108,176"
"7,354,844"
"19,100"
"24,058,727"
"6,893,076"
"63, 107,293"
"322,794,214"
