Column,Q3 2013,Column,Q2 2013,Column,YE 2012,Column,Q3 2012,Column,Change,Change,Change
IFRS based,Bn,Mln,Bn,Mln,Bn,Mln,Bn,Mln,Q-o-Q,YTD,Y-o-Y
,RwF,US$,RwF,US$,RwF,US$,RwF,US$,,,
