Column,Column,Year ended 31 December,Column,Column
Retail Deposits,"31 march 2011
rwF millions","2010
rwF millions","2009
rwF millions","2008
rwF millions"
Demand Deposits,"33,303","31,732","23,757","20,839"
time Deposits,"5,793","4,212","3,958","3,356"
savings Deposits,544,457,134,-
total Deposits,"39,640","36,401","27,849","24,195"
Source: Bank of Kigali,,,,
