201,Column,Column,1,Column
"Retail
Rwf’000","Corporate
Rwf’000","Others
Rwf’000",,"Total
Rwf’000"
"39,082,036","84,048,641",-,,"123,130,687"
"54,209,547","126,820,107",-,,"181,019,654"
"4,664,405","12,082,082","(151,043)",,"16,595,444"
