Column,2017,Column,Column,2016,Column,Column
FRw’000 FRw’000,,,,,,
,"Maximum
balance
during","Balance
as at 31
December","Income/
Expense","Maximum
balance
during","Balance
as at 31
December","Income/
Expense"
Residential mortgages,"1,305,950","1,305,950","158,014","390,431","390,431","26,422"
"Credit cards and
other loans","252,217","252,217","10,686","381,881","381,881","3,569"
Deposits,"250,441","250,441","3,452","276,304","276,304","1,339"
